time	V(contra)	V(contrd)
1.921093828285825e+00	1.467951e+01	5.000000e+00
1.924936412268031e+00	1.460214e+01	5.000000e+00
1.928778996250238e+00	1.452735e+01	5.000000e+00
1.932621580232444e+00	1.445515e+01	5.000000e+00
1.936464164214651e+00	1.438553e+01	5.000000e+00
1.940306748196857e+00	1.431849e+01	5.000000e+00
1.944149332179063e+00	1.425404e+01	5.000000e+00
1.956384916236985e+00	1.409902e+01	5.000000e+00
1.968620500294906e+00	1.392183e+01	5.000000e+00
1.980856084352827e+00	1.372248e+01	5.000000e+00
1.993091668410748e+00	1.350097e+01	5.000000e+00
2.005327252468669e+00	1.325730e+01	5.000000e+00
2.017562836526590e+00	1.299146e+01	5.000000e+00
2.029798420584511e+00	1.270346e+01	5.000000e+00
2.036898473602494e+00	1.255631e+01	5.000000e+00
2.043998526620476e+00	1.240918e+01	5.000000e+00
2.051098579638459e+00	1.226207e+01	5.000000e+00
2.058198632656441e+00	1.211497e+01	5.000000e+00
2.065298685674423e+00	1.196788e+01	5.000000e+00
2.072398738692406e+00	1.182082e+01	5.000000e+00
2.079498791710388e+00	1.167377e+01	5.000000e+00
2.088106213081590e+00	1.150309e+01	5.000000e+00
2.096713634452792e+00	1.134592e+01	5.000000e+00
2.105321055823994e+00	1.120226e+01	5.000000e+00
2.113928477195195e+00	1.107211e+01	5.000000e+00
2.122535898566397e+00	1.095546e+01	5.000000e+00
2.131143319937599e+00	1.085232e+01	5.000000e+00
2.139750741308801e+00	1.076269e+01	5.000000e+00
2.139758813658759e+00	1.076262e+01	5.000000e+00
2.139759302892089e+00	1.076261e+01	4.000000e+00
2.146070624302387e+00	1.070953e+01	4.000000e+00
2.152381945712685e+00	1.066214e+01	4.000000e+00
2.158693267122983e+00	1.062043e+01	4.000000e+00
2.165004588533281e+00	1.058441e+01	4.000000e+00
2.171315909943579e+00	1.055407e+01	4.000000e+00
2.177627231353877e+00	1.052942e+01	4.000000e+00
2.183938552764175e+00	1.051046e+01	4.000000e+00
2.195803624640814e+00	1.049985e+01	4.000000e+00
2.207668696517454e+00	1.051574e+01	4.000000e+00
2.219533768394093e+00	1.055815e+01	4.000000e+00
2.231398840270733e+00	1.062706e+01	4.000000e+00
2.243263912147372e+00	1.072248e+01	4.000000e+00
2.255128984024012e+00	1.084441e+01	4.000000e+00
2.266994055900651e+00	1.099285e+01	4.000000e+00
2.274102374152606e+00	1.110710e+01	4.000000e+00
2.281210692404561e+00	1.123084e+01	4.000000e+00
2.288319010656515e+00	1.136408e+01	4.000000e+00
2.295427328908469e+00	1.150681e+01	4.000000e+00
2.302535647160424e+00	1.165904e+01	4.000000e+00
2.309643965412379e+00	1.182077e+01	4.000000e+00
2.316752283664334e+00	1.199199e+01	4.000000e+00
2.328436300335019e+00	1.226143e+01	4.000000e+00
2.340120317005704e+00	1.251586e+01	4.000000e+00
2.351804333676389e+00	1.275527e+01	4.000000e+00
2.363488350347074e+00	1.297966e+01	4.000000e+00
2.375172367017759e+00	1.318904e+01	4.000000e+00
2.386856383688444e+00	1.338341e+01	4.000000e+00
2.398540400359130e+00	1.356276e+01	4.000000e+00
2.411615860177239e+00	1.376778e+01	4.000000e+00
2.424691319995347e+00	1.396588e+01	4.000000e+00
2.437766779813456e+00	1.415707e+01	4.000000e+00
2.450842239631565e+00	1.434134e+01	4.000000e+00
2.463917699449674e+00	1.451870e+01	4.000000e+00
2.476993159267783e+00	1.468915e+01	4.000000e+00
2.490068619085892e+00	1.485268e+01	4.000000e+00
2.490068861402648e+00	1.485268e+01	5.000000e+00
2.495689739636305e+00	1.492352e+01	5.000000e+00
2.501310617869961e+00	1.499317e+01	5.000000e+00
2.506931496103617e+00	1.506162e+01	5.000000e+00
2.512552374337274e+00	1.512886e+01	5.000000e+00
2.518173252570930e+00	1.519491e+01	5.000000e+00
2.523794130804586e+00	1.525976e+01	5.000000e+00
2.529415009038242e+00	1.532341e+01	5.000000e+00
2.537786116428712e+00	1.541720e+01	5.000000e+00
2.549451701527683e+00	1.554478e+01	5.000000e+00
2.561117286626653e+00	1.566710e+01	5.000000e+00
2.572782871725624e+00	1.578415e+01	5.000000e+00
2.584448456824594e+00	1.589593e+01	5.000000e+00
2.596114041923565e+00	1.600246e+01	5.000000e+00
2.607779627022536e+00	1.610371e+01	5.000000e+00
2.619445212121506e+00	1.619971e+01	5.000000e+00
2.627333437789597e+00	1.626343e+01	5.000000e+00
2.635221663457687e+00	1.632527e+01	5.000000e+00
2.643109889125777e+00	1.638523e+01	5.000000e+00
2.650998114793867e+00	1.644331e+01	5.000000e+00
2.658886340461958e+00	1.649951e+01	5.000000e+00
2.666774566130047e+00	1.655383e+01	5.000000e+00
2.674662791798138e+00	1.660627e+01	5.000000e+00
2.674663650484617e+00	1.660628e+01	8.000000e+00
2.677191725588873e+00	1.662275e+01	8.000000e+00
2.679719800693128e+00	1.663904e+01	8.000000e+00
2.682247875797383e+00	1.665517e+01	8.000000e+00
2.684775950901638e+00	1.667114e+01	8.000000e+00
2.687304026005894e+00	1.668693e+01	8.000000e+00
2.689832101110149e+00	1.670256e+01	8.000000e+00
2.692360176214405e+00	1.671802e+01	8.000000e+00
2.705617278885420e+00	1.678074e+01	8.000000e+00
2.718275939647146e+00	1.681741e+01	8.000000e+00
2.718276082454804e+00	1.681741e+01	1.000000e+01
2.733492843848579e+00	1.684839e+01	1.000000e+01
2.748709605242353e+00	1.687815e+01	1.000000e+01
2.763926366636127e+00	1.690670e+01	1.000000e+01
2.779143128029901e+00	1.693402e+01	1.000000e+01
2.794359889423676e+00	1.696013e+01	1.000000e+01
2.809576650817450e+00	1.698502e+01	1.000000e+01
2.824793412211224e+00	1.700869e+01	1.000000e+01
2.833522933441570e+00	1.702453e+01	1.000000e+01
2.842252454671915e+00	1.704344e+01	1.000000e+01
2.850981975902261e+00	1.706541e+01	1.000000e+01
2.859711497132607e+00	1.709045e+01	1.000000e+01
2.868441018362952e+00	1.711855e+01	1.000000e+01
2.877170539593298e+00	1.714971e+01	1.000000e+01
2.885900060823643e+00	1.718394e+01	1.000000e+01
2.914781923483922e+00	1.732273e+01	1.000000e+01
2.922609634108418e+00	1.737285e+01	1.000000e+01
2.930437344732914e+00	1.742766e+01	1.000000e+01
2.938265055357410e+00	1.748716e+01	1.000000e+01
2.946092765981906e+00	1.755134e+01	1.000000e+01
2.953920476606402e+00	1.762021e+01	1.000000e+01
2.961748187230897e+00	1.769376e+01	1.000000e+01
2.969575897855393e+00	1.777201e+01	1.000000e+01
2.976914209393311e+00	1.785105e+01	1.000000e+01
2.984252520931229e+00	1.793512e+01	1.000000e+01
2.991590832469146e+00	1.802420e+01	1.000000e+01
2.998929144007064e+00	1.811831e+01	1.000000e+01
3.006267455544981e+00	1.821745e+01	1.000000e+01
3.013605767082899e+00	1.832160e+01	1.000000e+01
3.020944078620817e+00	1.843078e+01	1.000000e+01
3.021859535993753e+00	1.844387e+01	1.000000e+01
3.022774993366690e+00	1.845671e+01	1.000000e+01
3.023690450739627e+00	1.846929e+01	1.000000e+01
3.024605908112564e+00	1.848161e+01	1.000000e+01
3.025521365485500e+00	1.849367e+01	1.000000e+01
3.026436822858437e+00	1.850546e+01	1.000000e+01
3.027352280231374e+00	1.851700e+01	1.000000e+01
3.027352737898601e+00	1.851701e+01	9.000000e+00
3.036784681184400e+00	1.864116e+01	9.000000e+00
3.046216624470199e+00	1.877151e+01	9.000000e+00
3.055648567755998e+00	1.890806e+01	9.000000e+00
3.065080511041797e+00	1.905082e+01	9.000000e+00
3.074512454327596e+00	1.919979e+01	9.000000e+00
3.083944397613395e+00	1.935496e+01	9.000000e+00
3.093376340899194e+00	1.951633e+01	9.000000e+00
3.094353101201535e+00	1.953335e+01	9.000000e+00
3.095329861503875e+00	1.955046e+01	9.000000e+00
3.096306621806216e+00	1.956765e+01	9.000000e+00
3.097283382108556e+00	1.958492e+01	9.000000e+00
3.098260142410897e+00	1.960227e+01	9.000000e+00
3.099236902713237e+00	1.961972e+01	9.000000e+00
3.100213663015578e+00	1.963724e+01	9.000000e+00
3.100213993185417e+00	1.963725e+01	7.000000e+00
3.104177368098247e+00	1.970936e+01	7.000000e+00
3.108140743011076e+00	1.978101e+01	7.000000e+00
3.112104117923906e+00	1.985219e+01	7.000000e+00
3.116067492836735e+00	1.992290e+01	7.000000e+00
3.120030867749565e+00	1.999314e+01	7.000000e+00
3.123994242662394e+00	2.006291e+01	7.000000e+00
3.127957617575224e+00	2.013222e+01	7.000000e+00
3.137352089198682e+00	2.029148e+01	7.000000e+00
3.139837603040760e+00	2.033477e+01	7.000000e+00
3.142323116882839e+00	2.037860e+01	7.000000e+00
3.144808630724917e+00	2.042297e+01	7.000000e+00
3.147294144566996e+00	2.046788e+01	7.000000e+00
3.149779658409074e+00	2.051334e+01	7.000000e+00
3.152265172251153e+00	2.055933e+01	7.000000e+00
3.154750686093232e+00	2.060587e+01	7.000000e+00
3.155022069691463e+00	2.061098e+01	7.000000e+00
3.155022688935269e+00	2.061099e+01	5.000000e+00
3.157228357500632e+00	2.065299e+01	5.000000e+00
3.159434026065994e+00	2.069379e+01	5.000000e+00
3.161639694631357e+00	2.073340e+01	5.000000e+00
3.163845363196719e+00	2.077182e+01	5.000000e+00
3.166051031762081e+00	2.080904e+01	5.000000e+00
3.168256700327444e+00	2.084507e+01	5.000000e+00
3.170462368892806e+00	2.087990e+01	5.000000e+00
3.180419892353749e+00	2.105057e+01	5.000000e+00
3.185793801757169e+00	2.114663e+01	5.000000e+00
3.192252190015719e+00	2.125898e+01	5.000000e+00
3.193960323347127e+00	2.128959e+01	5.000000e+00
3.195668456678536e+00	2.132052e+01	5.000000e+00
3.197376590009945e+00	2.135177e+01	5.000000e+00
3.199084723341354e+00	2.138334e+01	5.000000e+00
3.200792856672762e+00	2.141523e+01	5.000000e+00
3.202500990004171e+00	2.144744e+01	5.000000e+00
3.204209123335580e+00	2.147998e+01	5.000000e+00
3.204209375760899e+00	2.147998e+01	3.000000e+00
3.206351196393932e+00	2.152322e+01	3.000000e+00
3.208493017026964e+00	2.156507e+01	3.000000e+00
3.210634837659997e+00	2.160553e+01	3.000000e+00
3.212776658293029e+00	2.164461e+01	3.000000e+00
3.214918478926061e+00	2.168230e+01	3.000000e+00
3.217060299559094e+00	2.171862e+01	3.000000e+00
3.219202120192127e+00	2.175354e+01	3.000000e+00
3.225495757003578e+00	2.185249e+01	3.000000e+00
3.234104987600338e+00	2.199119e+01	3.000000e+00
3.235758982763579e+00	2.201744e+01	3.000000e+00
3.237412977926820e+00	2.204292e+01	3.000000e+00
3.239066973090062e+00	2.206764e+01	3.000000e+00
3.240720968253302e+00	2.209160e+01	3.000000e+00
3.242374963416544e+00	2.211479e+01	3.000000e+00
3.244028958579785e+00	2.213721e+01	3.000000e+00
3.245682953743026e+00	2.215886e+01	3.000000e+00
3.249845671172356e+00	2.218844e+01	3.000000e+00
3.254008388601686e+00	2.221364e+01	3.000000e+00
3.258171106031016e+00	2.223447e+01	3.000000e+00
3.262333823460346e+00	2.225093e+01	3.000000e+00
3.266496540889676e+00	2.226302e+01	3.000000e+00
3.270659258319006e+00	2.227073e+01	3.000000e+00
3.274821975748336e+00	2.227407e+01	3.000000e+00
3.277322017785989e+00	2.228025e+01	3.000000e+00
3.282637659139966e+00	2.229317e+01	3.000000e+00
3.282886448114232e+00	2.229377e+01	3.000000e+00
3.282887269877978e+00	2.229377e+01	7.000000e+00
3.286251679320387e+00	2.229761e+01	7.000000e+00
3.289616088762796e+00	2.230026e+01	7.000000e+00
3.292980498205205e+00	2.230171e+01	7.000000e+00
3.296344907647613e+00	2.230196e+01	7.000000e+00
3.299709317090022e+00	2.230101e+01	7.000000e+00
3.303073726532431e+00	2.229886e+01	7.000000e+00
3.306438135974840e+00	2.229552e+01	7.000000e+00
3.306438401974194e+00	2.229552e+01	8.000000e+00
3.312566993498715e+00	2.227569e+01	8.000000e+00
3.318695585023236e+00	2.225332e+01	8.000000e+00
3.324824176547758e+00	2.222840e+01	8.000000e+00
3.330952768072279e+00	2.220095e+01	8.000000e+00
3.337081359596801e+00	2.217095e+01	8.000000e+00
3.343209951121322e+00	2.213841e+01	8.000000e+00
3.349338542645843e+00	2.210333e+01	8.000000e+00
3.356276941618017e+00	2.205904e+01	8.000000e+00
3.363065016662322e+00	2.201187e+01	8.000000e+00
3.371472095855231e+00	2.195638e+01	8.000000e+00
3.375432095642392e+00	2.193162e+01	8.000000e+00
3.375432913100528e+00	2.193161e+01	7.000000e+00
3.379835853076020e+00	2.190516e+01	7.000000e+00
3.384238793051511e+00	2.188046e+01	7.000000e+00
3.388641733027002e+00	2.185751e+01	7.000000e+00
3.393044673002493e+00	2.183631e+01	7.000000e+00
3.397447612977985e+00	2.181686e+01	7.000000e+00
3.401850552953476e+00	2.179916e+01	7.000000e+00
3.406253492928968e+00	2.178321e+01	7.000000e+00
3.409012024015524e+00	2.177245e+01	7.000000e+00
3.411770555102079e+00	2.175886e+01	7.000000e+00
3.414529086188635e+00	2.174243e+01	7.000000e+00
3.417287617275190e+00	2.172315e+01	7.000000e+00
3.420046148361746e+00	2.170104e+01	7.000000e+00
3.422804679448301e+00	2.167608e+01	7.000000e+00
3.425563210534857e+00	2.164829e+01	7.000000e+00
3.429291037269299e+00	2.160316e+01	7.000000e+00
3.433018864003742e+00	2.155830e+01	7.000000e+00
3.436746690738184e+00	2.151369e+01	7.000000e+00
3.440474517472626e+00	2.146934e+01	7.000000e+00
3.444202344207068e+00	2.142525e+01	7.000000e+00
3.447930170941510e+00	2.138141e+01	7.000000e+00
3.451657997675952e+00	2.133783e+01	7.000000e+00
3.452429155645443e+00	2.132794e+01	7.000000e+00
3.452430135264865e+00	2.132793e+01	4.000000e+00
3.454437865269373e+00	2.130245e+01	4.000000e+00
3.455797752551223e+00	2.128331e+01	4.000000e+00
3.456509823511133e+00	2.127232e+01	4.000000e+00
3.457221894471044e+00	2.126066e+01	4.000000e+00
3.457933965430954e+00	2.124835e+01	4.000000e+00
3.458646036390864e+00	2.123537e+01	4.000000e+00
3.459358107350774e+00	2.122172e+01	4.000000e+00
3.460070178310684e+00	2.120742e+01	4.000000e+00
3.460782249270594e+00	2.119245e+01	4.000000e+00
3.462238713637286e+00	2.115589e+01	4.000000e+00
3.462239443511687e+00	2.115587e+01	3.000000e+00
3.467297473108868e+00	2.102939e+01	3.000000e+00
3.472355502706049e+00	2.089255e+01	3.000000e+00
3.477413532303230e+00	2.074534e+01	3.000000e+00
3.482471561900411e+00	2.058776e+01	3.000000e+00
3.487529591497593e+00	2.041982e+01	3.000000e+00
3.492587621094774e+00	2.024151e+01	3.000000e+00
3.497645650691955e+00	2.005283e+01	3.000000e+00
3.499690983991384e+00	1.997924e+01	3.000000e+00
3.501736317290812e+00	1.990393e+01	3.000000e+00
3.503781650590241e+00	1.982691e+01	3.000000e+00
3.505826983889670e+00	1.974817e+01	3.000000e+00
3.507872317189098e+00	1.966771e+01	3.000000e+00
3.509917650488527e+00	1.958554e+01	3.000000e+00
3.511962983787956e+00	1.950166e+01	3.000000e+00
3.511963231431690e+00	1.950165e+01	2.000000e+00
3.515119245489713e+00	1.937621e+01	2.000000e+00
3.518275259547736e+00	1.924654e+01	2.000000e+00
3.521431273605758e+00	1.911263e+01	2.000000e+00
3.524587287663781e+00	1.897449e+01	2.000000e+00
3.527743301721804e+00	1.883210e+01	2.000000e+00
3.530899315779827e+00	1.868548e+01	2.000000e+00
3.534055329837849e+00	1.853462e+01	2.000000e+00
3.540152562900847e+00	1.823426e+01	2.000000e+00
3.546249795963846e+00	1.792834e+01	2.000000e+00
3.552347029026844e+00	1.761686e+01	2.000000e+00
3.558444262089842e+00	1.729982e+01	2.000000e+00
3.564541495152841e+00	1.697722e+01	2.000000e+00
3.570638728215839e+00	1.664906e+01	2.000000e+00
3.576735961278838e+00	1.631534e+01	2.000000e+00
3.581319781419926e+00	1.604115e+01	2.000000e+00
3.592702090124885e+00	1.534255e+01	2.000000e+00
3.603588850232857e+00	1.466465e+01	2.000000e+00
3.607615098544720e+00	1.441521e+01	2.000000e+00
3.607615497420123e+00	1.441518e+01	1.000000e+00
3.609095870029623e+00	1.432426e+01	1.000000e+00
3.610576242639124e+00	1.423375e+01	1.000000e+00
3.612056615248624e+00	1.414365e+01	1.000000e+00
3.613536987858125e+00	1.405396e+01	1.000000e+00
3.615017360467625e+00	1.396468e+01	1.000000e+00
3.616497733077126e+00	1.387580e+01	1.000000e+00
3.617978105686626e+00	1.378734e+01	1.000000e+00
3.624730341897429e+00	1.337665e+01	1.000000e+00
3.631482578108233e+00	1.297215e+01	1.000000e+00
3.638234814319036e+00	1.257385e+01	1.000000e+00
3.644987050529839e+00	1.218174e+01	1.000000e+00
3.651739286740642e+00	1.179584e+01	1.000000e+00
3.658491522951446e+00	1.141613e+01	1.000000e+00
3.665243759162249e+00	1.104263e+01	1.000000e+00
3.676414066523431e+00	1.048278e+01	1.000000e+00
3.687584373884614e+00	9.955028e+00	1.000000e+00
3.698754681245796e+00	9.459366e+00	1.000000e+00
3.709924988606979e+00	8.995795e+00	1.000000e+00
3.721095295968161e+00	8.564315e+00	1.000000e+00
3.732265603329343e+00	8.164927e+00	1.000000e+00
3.743435910690526e+00	7.797631e+00	1.000000e+00
3.753145159763209e+00	7.500465e+00	1.000000e+00
3.762854408835893e+00	7.214220e+00	1.000000e+00
3.772563657908577e+00	6.938896e+00	1.000000e+00
3.782272906981260e+00	6.674493e+00	1.000000e+00
3.791982156053944e+00	6.421010e+00	1.000000e+00
3.801691405126628e+00	6.178447e+00	1.000000e+00
3.811400654199312e+00	5.946805e+00	1.000000e+00
3.817513471076950e+00	5.798162e+00	1.000000e+00
3.823626287954589e+00	5.650419e+00	1.000000e+00
3.829739104832228e+00	5.503575e+00	1.000000e+00
3.835851921709867e+00	5.357633e+00	1.000000e+00
3.841964738587506e+00	5.212590e+00	1.000000e+00
3.848077555465145e+00	5.068447e+00	1.000000e+00
3.854190372342784e+00	4.925205e+00	1.000000e+00
3.862455273920304e+00	4.741685e+00	1.000000e+00
3.870720175497824e+00	4.566794e+00	1.000000e+00
3.878985077075344e+00	4.400534e+00	1.000000e+00
3.887249978652865e+00	4.242903e+00	1.000000e+00
3.895514880230385e+00	4.093902e+00	1.000000e+00
3.903779781807905e+00	3.953531e+00	1.000000e+00
3.912044683385425e+00	3.821790e+00	1.000000e+00
3.930467370540018e+00	3.522230e+00	1.000000e+00
3.955555043726862e+00	3.157009e+00	1.000000e+00
3.965971309626807e+00	3.034789e+00	1.000000e+00
3.976387575526753e+00	2.926402e+00	1.000000e+00
3.986803841426699e+00	2.831848e+00	1.000000e+00
3.997220107326645e+00	2.751127e+00	1.000000e+00
4.007636373226591e+00	2.684240e+00	1.000000e+00
4.018052639126537e+00	2.631185e+00	1.000000e+00
4.028468905026482e+00	2.591964e+00	1.000000e+00
4.040229625249757e+00	2.542038e+00	1.000000e+00
4.051990345473031e+00	2.507422e+00	1.000000e+00
4.063751065696305e+00	2.488116e+00	1.000000e+00
4.075511785919579e+00	2.484120e+00	1.000000e+00
4.087272506142853e+00	2.495434e+00	1.000000e+00
4.099033226366127e+00	2.522058e+00	1.000000e+00
4.110793946589402e+00	2.563992e+00	1.000000e+00
4.119650077907466e+00	2.602679e+00	1.000000e+00
4.123192530434692e+00	2.616662e+00	1.000000e+00
4.126470583832963e+00	2.627447e+00	1.000000e+00
4.129748637231233e+00	2.638712e+00	1.000000e+00
4.133026690629504e+00	2.650457e+00	1.000000e+00
4.136304744027774e+00	2.662682e+00	1.000000e+00
4.139582797426044e+00	2.675387e+00	1.000000e+00
4.142860850824315e+00	2.688572e+00	1.000000e+00
4.146138904222585e+00	2.702237e+00	1.000000e+00
4.157277214567674e+00	2.750734e+00	1.000000e+00
4.161101036288821e+00	2.768948e+00	1.000000e+00
4.164924858009968e+00	2.786825e+00	1.000000e+00
4.168748679731116e+00	2.804365e+00	1.000000e+00
4.172572501452263e+00	2.821569e+00	1.000000e+00
4.176396323173411e+00	2.838436e+00	1.000000e+00
4.180220144894558e+00	2.854966e+00	1.000000e+00
4.184043966615706e+00	2.871160e+00	1.000000e+00
4.199452784539723e+00	2.938265e+00	1.000000e+00
4.214861602463739e+00	3.004815e+00	1.000000e+00
4.230270420387757e+00	3.070811e+00	1.000000e+00
4.245679238311773e+00	3.136252e+00	1.000000e+00
4.261088056235790e+00	3.201138e+00	1.000000e+00
4.276496874159807e+00	3.265470e+00	1.000000e+00
4.291905692083824e+00	3.329247e+00	1.000000e+00
4.304136277186149e+00	3.384743e+00	1.000000e+00
4.316366862288475e+00	3.447925e+00	1.000000e+00
4.328597447390800e+00	3.518793e+00	1.000000e+00
4.340828032493126e+00	3.597346e+00	1.000000e+00
4.353058617595451e+00	3.683584e+00	1.000000e+00
4.365289202697777e+00	3.777508e+00	1.000000e+00
4.377519787800102e+00	3.879117e+00	1.000000e+00
4.406606540083877e+00	4.190133e+00	1.000000e+00
4.430053533717895e+00	4.392888e+00	1.000000e+00
4.446663157629578e+00	4.529642e+00	1.000000e+00
4.463272781541261e+00	4.659305e+00	1.000000e+00
4.479882405452944e+00	4.781877e+00	1.000000e+00
4.496492029364628e+00	4.897356e+00	1.000000e+00
4.513101653276311e+00	5.005743e+00	1.000000e+00
4.529711277187994e+00	5.107039e+00	1.000000e+00
4.546320901099677e+00	5.201243e+00	1.000000e+00
4.557538878016909e+00	5.261785e+00	1.000000e+00
4.568756854934141e+00	5.318950e+00	1.000000e+00
